+-------------+---------------+----------+----+------+
| first_name  |   last_name   |  salary  | HR | year |
| Alex        | Trevino       | 312500   | 2  | 1988 |
| Alex        | Trevino       | 350000   | 2  | 1989 |
| Alex        | Trevino       | 350000   | 1  | 1990 |
| Alex        | Trevino       | 350000   | 0  | 1990 |
| Alex        | Trevino       | 350000   | 0  | 1990 |
| Manny       | Trillo        | 709714   | 3  | 1985 |
| Manny       | Trillo        | 550000   | 1  | 1986 |
| Manny       | Trillo        | 290000   | 8  | 1987 |
| Manny       | Trillo        | 357000   | 1  | 1988 |
| Ricky       | Trlicek       | 109000   | 0  | 1992 |
| Ricky       | Trlicek       | 112500   | 0  | 1993 |
| Ricky       | Trlicek       | 165000   | 0  | 1994 |
| Ricky       | Trlicek       | 184250   | 0  | 1997 |
| Ricky       | Trlicek       | 184250   | 0  | 1997 |
| Ricky       | Trlicek       | 177500   | 0  | 1997 |
| Ricky       | Trlicek       | 177500   | 0  | 1997 |
| Mike        | Trombley      | 124000   | 0  | 1993 |
| Mike        | Trombley      | 175000   | 0  | 1994 |
| Mike        | Trombley      | 140000   | 0  | 1995 |
| Mike        | Trombley      | 162500   | 0  | 1996 |
| Mike        | Trombley      | 375000   | 0  | 1997 |
| Mike        | Trombley      | 425000   | 0  | 1998 |
| Mike        | Trombley      | 1500000  | 0  | 1999 |
| Mike        | Trombley      | 2250000  | 0  | 2000 |
| Mike        | Trombley      | 2333333  | 0  | 2001 |
| Mike        | Trombley      | 2333333  | 0  | 2001 |
| Steve       | Trout         | 640000   | 0  | 1985 |
| Steve       | Trout         | 890000   | 0  | 1986 |
| Steve       | Trout         | 890000   | 0  | 1987 |
| Steve       | Trout         | 890000   | 0  | 1987 |
| Steve       | Trout         | 990000   | 0  | 1988 |
| Chris       | Truby         | 237500   | 8  | 2001 |
| Mike        | Trujillo      | 85000    | 0  | 1986 |
| Mike        | Trujillo      | 85000    | 0  | 1986 |
| Michael     | Tucker        | 109000   | 4  | 1995 |
| Michael     | Tucker        | 160000   | 12 | 1996 |
| Michael     | Tucker        | 250000   | 14 | 1997 |
| Michael     | Tucker        | 370000   | 13 | 1998 |
| Michael     | Tucker        | 1600000  | 11 | 1999 |
| Michael     | Tucker        | 1700000  | 15 | 2000 |
| Michael     | Tucker        | 1800000  | 7  | 2001 |
| Michael     | Tucker        | 1800000  | 5  | 2001 |
| John        | Tudor         | 457500   | 0  | 1985 |
| John        | Tudor         | 1000000  | 0  | 1986 |
| John        | Tudor         | 1050000  | 0  | 1987 |
| John        | Tudor         | 1100000  | 0  | 1988 |
| John        | Tudor         | 1100000  | 0  | 1988 |
| John        | Tudor         | 1300000  | 0  | 1989 |
| John        | Tudor         | 350000   | 0  | 1990 |
| Lee         | Tunnell       | 130000   | 0  | 1985 |
| Lee         | Tunnell       | 62500    | 0  | 1987 |
| Brian       | Turang        | 116000   | 1  | 1994 |
| Derrick     | Turnbow       | 200000   | 0  | 2000 |
| Chris       | Turner        | 125000   | 1  | 1994 |
| Chris       | Turner        | 155000   | 1  | 1997 |
| Matt        | Turner        | 139000   | 0  | 1994 |
| Tim         | Unroe         | 200000   | 1  | 1999 |
| Willie      | Upshaw        | 730000   | 15 | 1985 |
| Willie      | Upshaw        | 940000   | 9  | 1986 |
| Willie      | Upshaw        | 940000   | 15 | 1987 |
| Willie      | Upshaw        | 900000   | 11 | 1988 |
| Tom         | Urbani        | 109000   | 0  | 1993 |
| Tom         | Urbani        | 130000   | 0  | 1994 |
| Tom         | Urbani        | 150000   | 1  | 1995 |
| Tom         | Urbani        | 180000   | 0  | 1996 |
| Tom         | Urbani        | 180000   | 0  | 1996 |
| Ugueth      | Urbina        | 109000   | 0  | 1995 |
| Ugueth      | Urbina        | 112000   | 0  | 1996 |
| Ugueth      | Urbina        | 175000   | 0  | 1997 |
| Ugueth      | Urbina        | 565000   | 0  | 1998 |
| Ugueth      | Urbina        | 2200000  | 0  | 1999 |
| Ugueth      | Urbina        | 3200000  | 0  | 2000 |
| Ugueth      | Urbina        | 4200000  | 0  | 2001 |
| Ugueth      | Urbina        | 4200000  | 0  | 2001 |
| Jose        | Uribe         | 133000   | 3  | 1986 |
| Jose        | Uribe         | 195000   | 5  | 1987 |
| Jose        | Uribe         | 535000   | 3  | 1988 |
| Jose        | Uribe         | 687500   | 1  | 1989 |
| Jose        | Uribe         | 983333   | 1  | 1990 |
| Jose        | Uribe         | 1333333  | 1  | 1991 |
| Jose        | Uribe         | 1533334  | 2  | 1992 |
| Jose        | Uribe         | 400000   | 0  | 1993 |
| Ismael      | Valdez        | 109000   | 0  | 1994 |
| Ismael      | Valdez        | 136000   | 0  | 1995 |
| Ismael      | Valdez        | 425000   | 0  | 1996 |
| Ismael      | Valdez        | 900000   | 0  | 1997 |
| Ismael      | Valdez        | 2800000  | 0  | 1998 |
| Ismael      | Valdez        | 4275000  | 0  | 1999 |
| Ismael      | Valdez        | 5737500  | 1  | 2000 |
| Ismael      | Valdez        | 5737500  | 0  | 2000 |
| Ismael      | Valdez        | 2500000  | 0  | 2001 |
| Marc        | Valdes        | 109000   | 0  | 1995 |
| Marc        | Valdes        | 118000   | 0  | 1996 |
| Marc        | Valdes        | 152500   | 0  | 1997 |
| Marc        | Valdes        | 225000   | 0  | 1998 |
| Marc        | Valdes        | 375000   | 0  | 2001 |
| Mario       | Valdez        | 150000   | 1  | 1997 |
| Mario       | Valdez        | 205000   | 1  | 2001 |
| Pedro       | Valdes        | 170000   | 0  | 1998 |
| Sergio      | Valdez        | 68000    | 0  | 1989 |
| Sergio      | Valdez        | 100000   | 0  | 1990 |
| Sergio      | Valdez        | 100000   | 0  | 1990 |
| Sergio      | Valdez        | 110000   | 0  | 1992 |
| Sergio      | Valdez        | 172500   | 0  | 1993 |
| Sergio      | Valdez        | 170000   | 0  | 1994 |
| Sergio      | Valdez        | 170000   | 0  | 1995 |
| Fernando    | Valenzuela    | 1200000  | 1  | 1985 |
| Fernando    | Valenzuela    | 1600000  | 0  | 1986 |
| Fernando    | Valenzuela    | 1850000  | 1  | 1987 |
| Fernando    | Valenzuela    | 2050000  | 0  | 1988 |
| Fernando    | Valenzuela    | 1850000  | 0  | 1989 |
| Fernando    | Valenzuela    | 2000000  | 1  | 1990 |
| Fernando    | Valenzuela    | 300000   | 0  | 1991 |
| Fernando    | Valenzuela    | 650000   | 0  | 1993 |
| Fernando    | Valenzuela    | 275000   | 0  | 1994 |
| Fernando    | Valenzuela    | 425000   | 2  | 1995 |
| Fernando    | Valenzuela    | 1000000  | 0  | 1996 |
| Fernando    | Valenzuela    | 1650000  | 0  | 1997 |
| Fernando    | Valenzuela    | 1650000  | 0  | 1997 |
| Javier      | Valentin      | 170000   | 3  | 1998 |
| Javier      | Valentin      | 207500   | 5  | 1999 |
| John        | Valentin      | 109000   | 5  | 1992 |
| John        | Valentin      | 170000   | 11 | 1993 |
| John        | Valentin      | 370000   | 9  | 1994 |
| John        | Valentin      | 637500   | 27 | 1995 |
| John        | Valentin      | 2672500  | 13 | 1996 |
| John        | Valentin      | 3750000  | 18 | 1997 |
| John        | Valentin      | 5350000  | 23 | 1998 |
| John        | Valentin      | 6350000  | 12 | 1999 |
| John        | Valentin      | 6350000  | 2  | 2000 |
| John        | Valentin      | 6350000  | 1  | 2001 |
| Jose        | Valentin      | 109000   | 1  | 1993 |
| Jose        | Valentin      | 113000   | 11 | 1994 |
| Jose        | Valentin      | 158000   | 11 | 1995 |
| Jose        | Valentin      | 300000   | 24 | 1996 |
| Jose        | Valentin      | 1445667  | 17 | 1997 |
| Jose        | Valentin      | 2136095  | 16 | 1998 |
| Jose        | Valentin      | 3036095  | 10 | 1999 |
| Jose        | Valentin      | 1320000  | 25 | 2000 |
| Jose        | Valentin      | 5166667  | 28 | 2001 |
| Julio       | Valera        | 100000   | 0  | 1990 |
| Julio       | Valera        | 112000   | 0  | 1992 |
| Julio       | Valera        | 190000   | 0  | 1993 |
| Julio       | Valera        | 175000   | 0  | 1996 |
| Dave        | Valle         | 125000   | 10 | 1988 |
| Dave        | Valle         | 315000   | 7  | 1989 |
| Dave        | Valle         | 485000   | 7  | 1990 |
| Dave        | Valle         | 666667   | 8  | 1991 |
| Dave        | Valle         | 1666667  | 9  | 1992 |
| Dave        | Valle         | 2366667  | 13 | 1993 |
| Dave        | Valle         | 1200000  | 1  | 1994 |
| Dave        | Valle         | 1200000  | 1  | 1994 |
| Dave        | Valle         | 619445   | 0  | 1995 |
| Dave        | Valle         | 725000   | 3  | 1996 |
| Ty          | Van Burkleo   | 109000   | 1  | 1993 |
| Ed          | Vande Berg    | 315000   | 0  | 1985 |
| Ed          | Vande Berg    | 455000   | 0  | 1986 |
| Ed          | Vande Berg    | 300000   | 0  | 1987 |
| John        | Vander Wal    | 110500   | 4  | 1992 |
| John        | Vander Wal    | 142500   | 5  | 1993 |
| John        | Vander Wal    | 195000   | 5  | 1994 |
| John        | Vander Wal    | 300000   | 5  | 1995 |
| John        | Vander Wal    | 512500   | 5  | 1996 |
| John        | Vander Wal    | 500000   | 1  | 1997 |
| John        | Vander Wal    | 560000   | 5  | 1998 |
| John        | Vander Wal    | 560000   | 0  | 1998 |
| John        | Vander Wal    | 1075000  | 6  | 1999 |
| John        | Vander Wal    | 875000   | 24 | 2000 |
| John        | Vander Wal    | 1850000  | 11 | 2001 |
| John        | Vander Wal    | 1850000  | 3  | 2001 |
| Tim         | Van Egmond    | 109000   | 0  | 1994 |
| Tim         | Van Egmond    | 115000   | 0  | 1995 |
| Tim         | Van Egmond    | 115000   | 0  | 1996 |
| Dave        | Van Gorder    | 60000    | 2  | 1985 |
| Dave        | Van Gorder    | 150000   | 0  | 1986 |
| William     | VanLandingham | 109000   | 0  | 1994 |
| William     | VanLandingham | 142500   | 1  | 1995 |
| William     | VanLandingham | 200000   | 0  | 1996 |
| William     | VanLandingham | 295000   | 0  | 1997 |
| Todd        | Van Poppel    | 454000   | 0  | 1993 |
| Todd        | Van Poppel    | 397000   | 0  | 1994 |
| Todd        | Van Poppel    | 397000   | 0  | 1995 |
| Todd        | Van Poppel    | 318000   | 0  | 1996 |
| Todd        | Van Poppel    | 318000   | 0  | 1996 |
| Todd        | Van Poppel    | 300000   | 0  | 1998 |
| Todd        | Van Poppel    | 300000   | 0  | 1998 |
| Todd        | Van Poppel    | 850000   | 0  | 2001 |
| Ben         | VanRyn        | 170000   | 0  | 1998 |
| Ben         | VanRyn        | 170000   | 0  | 1998 |
| Ben         | VanRyn        | 170000   | 0  | 1998 |
| Andy        | Van Slyke     | 170000   | 13 | 1985 |
| Andy        | Van Slyke     | 335000   | 13 | 1986 |
| Andy        | Van Slyke     | 550000   | 21 | 1987 |
| Andy        | Van Slyke     | 825000   | 25 | 1988 |
| Andy        | Van Slyke     | 2150000  | 9  | 1989 |
| Andy        | Van Slyke     | 1200000  | 17 | 1990 |
| Andy        | Van Slyke     | 2180000  | 17 | 1991 |
| Andy        | Van Slyke     | 4350000  | 14 | 1992 |
| Andy        | Van Slyke     | 4900000  | 8  | 1993 |
| Andy        | Van Slyke     | 3550000  | 6  | 1994 |
| Andy        | Van Slyke     | 600000   | 3  | 1995 |
| Andy        | Van Slyke     | 600000   | 3  | 1995 |
| Jason       | Varitek       | 170000   | 7  | 1998 |
| Jason       | Varitek       | 237500   | 20 | 1999 |
| Jason       | Varitek       | 375000   | 10 | 2000 |
| Jason       | Varitek       | 1800000  | 7  | 2001 |
| Gary        | Varsho        | 105000   | 0  | 1990 |
| Gary        | Varsho        | 155000   | 4  | 1991 |
| Gary        | Varsho        | 367500   | 4  | 1992 |
| Gary        | Varsho        | 400000   | 2  | 1993 |
| Gary        | Varsho        | 243750   | 0  | 1994 |
| Gary        | Varsho        | 150000   | 0  | 1995 |
| Jim         | Vatcher       | 100000   | 1  | 1990 |
| Jim         | Vatcher       | 100000   | 0  | 1990 |
| Jim         | Vatcher       | 115000   | 0  | 1991 |
| Greg        | Vaughn        | 68000    | 5  | 1989 |
| Greg        | Vaughn        | 100000   | 17 | 1990 |
| Greg        | Vaughn        | 190000   | 27 | 1991 |
| Greg        | Vaughn        | 500000   | 23 | 1992 |
| Greg        | Vaughn        | 1777500  | 30 | 1993 |
| Greg        | Vaughn        | 3000000  | 19 | 1994 |
| Greg        | Vaughn        | 4875000  | 17 | 1995 |
| Greg        | Vaughn        | 5875000  | 31 | 1996 |
| Greg        | Vaughn        | 5875000  | 10 | 1996 |
| Greg        | Vaughn        | 4000000  | 18 | 1997 |
| Greg        | Vaughn        | 5275000  | 50 | 1998 |
| Greg        | Vaughn        | 5615428  | 45 | 1999 |
| Greg        | Vaughn        | 7097962  | 28 | 2000 |
| Greg        | Vaughn        | 8250000  | 24 | 2001 |
| Mo          | Vaughn        | 100000   | 4  | 1991 |
| Mo          | Vaughn        | 165000   | 13 | 1992 |
| Mo          | Vaughn        | 290000   | 29 | 1993 |
| Mo          | Vaughn        | 675000   | 26 | 1994 |
| Mo          | Vaughn        | 2775000  | 39 | 1995 |
| Mo          | Vaughn        | 5400000  | 44 | 1996 |
| Mo          | Vaughn        | 6350000  | 35 | 1997 |
| Mo          | Vaughn        | 6650000  | 40 | 1998 |
| Mo          | Vaughn        | 7166666  | 33 | 1999 |
| Mo          | Vaughn        | 11166667 | 36 | 2000 |
| Javier      | Vazquez       | 170000   | 0  | 1998 |
| Javier      | Vazquez       | 235000   | 0  | 1999 |
| Javier      | Vazquez       | 280000   | 0  | 2000 |
| Javier      | Vazquez       | 2000000  | 0  | 2001 |
| Jorge       | Velandia      | 201000   | 0  | 1999 |
| Jorge       | Velandia      | 219500   | 0  | 2000 |
| Jorge       | Velandia      | 219500   | 0  | 2000 |
| Randy       | Velarde       | 62500    | 0  | 1987 |
| Randy       | Velarde       | 72500    | 2  | 1989 |
| Randy       | Velarde       | 136500   | 5  | 1990 |
| Randy       | Velarde       | 145000   | 1  | 1991 |
| Randy       | Velarde       | 360000   | 7  | 1992 |
| Randy       | Velarde       | 1050000  | 7  | 1993 |
| Randy       | Velarde       | 1125000  | 9  | 1994 |
| Randy       | Velarde       | 500000   | 7  | 1995 |
| Randy       | Velarde       | 800000   | 14 | 1996 |
| Randy       | Velarde       | 800000   | 0  | 1997 |
| Randy       | Velarde       | 850000   | 4  | 1998 |
| Randy       | Velarde       | 1600000  | 9  | 1999 |
| Randy       | Velarde       | 1600000  | 7  | 1999 |
| Randy       | Velarde       | 3050000  | 12 | 2000 |
| Randy       | Velarde       | 3150000  | 9  | 2001 |
| Randy       | Velarde       | 3150000  | 0  | 2001 |
| Guillermo   | Velasquez     | 109000   | 3  | 1993 |
| Max         | Venable       | 155000   | 0  | 1985 |
| Max         | Venable       | 225000   | 2  | 1986 |
| Max         | Venable       | 200000   | 4  | 1990 |
| Max         | Venable       | 425000   | 3  | 1991 |
| Mike        | Venafro       | 200000   | 0  | 1999 |
| Mike        | Venafro       | 245000   | 0  | 2000 |
| Mike        | Venafro       | 310000   | 0  | 2001 |
| Robin       | Ventura       | 100000   | 5  | 1990 |
| Robin       | Ventura       | 150000   | 23 | 1991 |
| Robin       | Ventura       | 640000   | 16 | 1992 |
| Robin       | Ventura       | 1845000  | 22 | 1993 |
| Robin       | Ventura       | 3500000  | 18 | 1994 |
| Robin       | Ventura       | 5100000  | 26 | 1995 |
| Robin       | Ventura       | 6000000  | 34 | 1996 |
| Robin       | Ventura       | 6000000  | 6  | 1997 |
| Robin       | Ventura       | 6100000  | 21 | 1998 |
| Robin       | Ventura       | 7000000  | 32 | 1999 |
| Robin       | Ventura       | 8000000  | 24 | 2000 |
| Robin       | Ventura       | 8000000  | 21 | 2001 |
| Dario       | Veras         | 109000   | 0  | 1996 |
| Dario       | Veras         | 172000   | 0  | 1997 |
| Quilvio     | Veras         | 109000   | 5  | 1995 |
| Quilvio     | Veras         | 230000   | 4  | 1996 |
| Quilvio     | Veras         | 310000   | 3  | 1997 |
| Quilvio     | Veras         | 1100000  | 6  | 1998 |
| Quilvio     | Veras         | 2110000  | 6  | 1999 |
| Quilvio     | Veras         | 3000000  | 5  | 2000 |
| Quilvio     | Veras         | 3900000  | 3  | 2001 |
| Wilton      | Veras         | 200000   | 2  | 1999 |
| Dave        | Veres         | 109000   | 0  | 1994 |
| Dave        | Veres         | 125000   | 0  | 1995 |
| Dave        | Veres         | 200000   | 0  | 1996 |
| Dave        | Veres         | 725000   | 0  | 1997 |
| Dave        | Veres         | 1050000  | 0  | 1998 |
| Dave        | Veres         | 1166666  | 0  | 1999 |
| Dave        | Veres         | 1366667  | 0  | 2000 |
| Dave        | Veres         | 1900000  | 0  | 2001 |
| Randy       | Veres         | 100000   | 0  | 1990 |
| Randy       | Veres         | 160000   | 0  | 1994 |
| Randy       | Veres         | 160000   | 0  | 1995 |
| Randy       | Veres         | 179000   | 0  | 1996 |
| Randy       | Veres         | 185000   | 0  | 1997 |
| Jose        | Vidro         | 150000   | 2  | 1997 |
| Jose        | Vidro         | 222500   | 0  | 1998 |
| Jose        | Vidro         | 225000   | 12 | 1999 |
| Jose        | Vidro         | 340000   | 24 | 2000 |
| Jose        | Vidro         | 2500000  | 15 | 2001 |
| Hector      | Villanueva    | 120000   | 13 | 1991 |
| Hector      | Villanueva    | 200000   | 2  | 1992 |
| Hector      | Villanueva    | 225000   | 3  | 1993 |
| Ron         | Villone       | 109000   | 0  | 1995 |
| Ron         | Villone       | 109000   | 0  | 1995 |
| Ron         | Villone       | 130000   | 0  | 1996 |
| Ron         | Villone       | 130000   | 0  | 1996 |
